TransactionID,CustomerID,CartStartTimestamp,TransactionTimestamp,TransactionDuration,ProductPurchased,Quantity,PaymentMethod,DeviceUsed,BrowserUsed,IPAddress,SuspiciousFlag,Abandoned,DeliveryStatus,ExpectedDeliveryDate,Discount,Region
TRANS_451372,CUST_231,12/31/2024,1/1/2025,407,PROD_0031,3,PayPal,Mobile,Firefox,246.233.33.109,True,No,Cancelled,1/14/2025,0.15,Africa
TRANS_502073,CUST_232,1/17/2025,1/18/2025,665,PROD_0017,2,Mobile Payment,Mobile,Chrome,134.25.114.98,False,No,Cancelled,1/26/2025,0.15,North America
TRANS_804989,CUST_233,1/7/2025,1/8/2025,299,PROD_0044,1,Mobile Payment,Desktop,Firefox,143.218.1.79,False,No,Delivered,1/18/2025,0.15,North America
TRANS_809309,CUST_234,1/3/2025,1/4/2025,606,PROD_0008,1,PayPal,Mobile,Firefox,148.137.19.98,False,No,Cancelled,1/8/2025,0.15,Asia Pacific
TRANS_771689,CUST_235,1/13/2025,1/14/2025,984,PROD_0004,5,Bank Transfer,Mobile,Firefox,108.63.155.28,False,No,Delivered,1/19/2025,0.15,Asia Pacific
TRANS_540445,CUST_236,1/1/2025,1/2/2025,415,PROD_0041,1,PayPal,Mobile,Edge,79.220.102.15,False,No,Delivered,1/22/2025,0.15,Africa
TRANS_869920,CUST_237,1/7/2025,1/8/2025,765,PROD_0048,1,Credit Card,Tablet,Chrome,84.188.149.143,False,No,Pending,1/14/2025,0.15,North America
TRANS_765439,CUST_238,1/10/2025,1/11/2025,303,PROD_0045,1,PayPal,Desktop,Safari,62.204.187.189,True,No,Delivered,1/22/2025,0.15,Asia Pacific
TRANS_264784,CUST_239,1/13/2025,1/14/2025,816,PROD_0033,3,Mobile Payment,Mobile,Chrome,221.98.213.96,False,No,Delivered,1/23/2025,0.15,Europe
TRANS_944581,CUST_240,1/18/2025,1/19/2025,463,PROD_0003,3,Credit Card,Mobile,Chrome,136.30.109.250,True,No,Delivered,1/22/2025,0.15,Europe
TRANS_882437,CUST_241,1/4/2025,1/5/2025,268,PROD_0008,1,PayPal,Desktop,Edge,85.119.102.7,False,No,Pending,1/19/2025,0.15,Europe
TRANS_249710,CUST_242,1/7/2025,1/8/2025,828,PROD_0008,1,PayPal,Tablet,Safari,51.166.253.210,False,No,Cancelled,1/9/2025,0.15,North America
TRANS_947810,CUST_243,1/3/2025,1/4/2025,452,PROD_0004,3,Bank Transfer,Desktop,Firefox,211.231.239.19,True,No,Cancelled,1/8/2025,0.15,North America
TRANS_854991,CUST_244,1/4/2025,1/5/2025,509,PROD_0039,1,Credit Card,Tablet,Edge,80.107.160.141,False,No,Delivered,1/7/2025,0.15,Asia Pacific
TRANS_695711,CUST_245,1/5/2025,1/6/2025,861,PROD_0018,1,PayPal,Tablet,Chrome,188.239.118.180,False,No,Delivered,1/14/2025,0.15,Asia Pacific
TRANS_584287,CUST_246,1/4/2025,1/5/2025,227,PROD_0041,1,Mobile Payment,Tablet,Chrome,3.95.139.178,False,No,Cancelled,1/9/2025,0.15,Asia Pacific
TRANS_940813,CUST_247,1/4/2025,1/5/2025,323,PROD_0037,1,Credit Card,Mobile,Firefox,121.248.184.173,False,No,Pending,1/15/2025,0.15,Africa
TRANS_702022,CUST_248,1/5/2025,1/6/2025,154,PROD_0043,2,PayPal,Tablet,Firefox,44.114.46.98,True,No,Cancelled,1/24/2025,0.15,Africa
TRANS_879817,CUST_249,1/1/2025,1/2/2025,618,PROD_0002,1,Mobile Payment,Tablet,Chrome,219.211.225.58,True,No,Delivered,1/19/2025,0.15,Asia Pacific
TRANS_973418,CUST_250,12/31/2024,1/1/2025,951,PROD_0009,1,PayPal,Desktop,Safari,139.203.170.217,True,No,Cancelled,1/23/2025,0.15,Asia Pacific
TRANS_264314,CUST_251,1/14/2025,1/15/2025,126,PROD_0007,1,Bank Transfer,Tablet,Edge,96.235.163.145,False,No,Cancelled,1/18/2025,0.15,Asia Pacific
TRANS_346510,CUST_252,1/22/2025,1/23/2025,231,PROD_0010,1,Mobile Payment,Desktop,Firefox,36.149.126.237,True,No,Pending,1/27/2025,0.15,North America
TRANS_357560,CUST_253,1/8/2025,1/9/2025,696,PROD_0010,1,PayPal,Tablet,Safari,244.38.238.150,False,No,Pending,1/18/2025,0.15,Africa
TRANS_132244,CUST_254,1/9/2025,1/10/2025,138,PROD_0034,2,Bank Transfer,Mobile,Firefox,141.242.137.187,True,No,Delivered,1/26/2025,0.15,North America
TRANS_132729,CUST_255,1/14/2025,1/15/2025,926,PROD_0012,1,Bank Transfer,Mobile,Firefox,79.30.57.59,True,No,Delivered,1/27/2025,0.15,Africa
TRANS_272102,CUST_256,1/3/2025,1/4/2025,375,PROD_0034,1,Credit Card,Mobile,Safari,116.138.146.93,True,No,Pending,1/8/2025,0.15,North America
TRANS_450357,CUST_257,1/8/2025,1/9/2025,486,PROD_0004,2,Mobile Payment,Desktop,Chrome,155.247.6.189,False,No,Cancelled,1/24/2025,0.15,Africa
TRANS_813940,CUST_258,1/17/2025,1/18/2025,865,PROD_0044,1,Credit Card,Desktop,Chrome,154.108.156.134,False,No,Delivered,1/24/2025,0.15,Africa
TRANS_757427,CUST_259,1/9/2025,1/10/2025,294,PROD_0018,1,Credit Card,Desktop,Chrome,127.238.88.49,False,No,Cancelled,1/16/2025,0.15,Africa
TRANS_697055,CUST_260,1/3/2025,1/4/2025,631,PROD_0024,3,Bank Transfer,Desktop,Safari,112.59.195.118,False,No,Delivered,1/23/2025,0.15,Africa
TRANS_722671,CUST_2587,1/10/2025,1/11/2025,480,PROD_0020,3,Bank Transfer,Desktop,Edge,42.193.247.32,False,No,Delivered,1/11/2025,0.15,Africa
TRANS_618289,CUST_2946,1/6/2025,1/7/2025,917,PROD_0015,1,Credit Card,Mobile,Safari,66.203.188.135,True,No,Pending,1/27/2025,0.15,Africa
TRANS_899868,CUST_8530,1/9/2025,1/10/2025,762,PROD_0047,4,Bank Transfer,Desktop,Safari,78.141.184.247,True,No,Cancelled,1/26/2025,0.15,Africa
TRANS_793753,CUST_7928,1/13/2025,1/14/2025,505,PROD_0025,1,Bank Transfer,Mobile,Edge,140.217.34.226,True,No,Cancelled,1/16/2025,0.15,Europe
TRANS_786167,CUST_3405,1/5/2025,1/6/2025,742,PROD_0024,2,PayPal,Tablet,Safari,162.205.135.153,False,No,Cancelled,1/10/2025,0.15,Africa
TRANS_301037,CUST_4984,1/2/2025,1/3/2025,946,PROD_0015,1,Credit Card,Mobile,Edge,226.19.133.106,True,No,Delivered,1/17/2025,0.15,Africa
TRANS_409314,CUST_9164,1/5/2025,1/6/2025,218,PROD_0046,3,PayPal,Desktop,Edge,231.143.138.188,True,No,Cancelled,1/24/2025,0.15,Asia Pacific
TRANS_989036,CUST_3210,1/2/2025,1/3/2025,838,PROD_0040,1,PayPal,Tablet,Safari,96.85.249.200,True,No,Cancelled,1/21/2025,0.15,Africa
TRANS_709080,CUST_6119,1/7/2025,1/8/2025,326,PROD_0015,1,Mobile Payment,Mobile,Chrome,90.91.82.115,True,No,Cancelled,1/12/2025,0.15,Europe
TRANS_456694,CUST_1980,12/31/2024,1/1/2025,404,PROD_0036,1,Credit Card,Desktop,Firefox,75.24.237.234,False,No,Cancelled,1/23/2025,0.15,Asia Pacific
TRANS_758505,CUST_5489,1/7/2025,1/8/2025,374,PROD_0002,1,PayPal,Tablet,Firefox,57.24.10.44,False,No,Delivered,1/22/2025,0.15,Europe
TRANS_747769,CUST_7251,1/20/2025,1/21/2025,448,PROD_0044,1,PayPal,Desktop,Safari,88.151.19.126,False,No,Cancelled,1/27/2025,0.15,North America
TRANS_816285,CUST_6351,1/5/2025,1/6/2025,742,PROD_0046,2,Mobile Payment,Mobile,Chrome,120.71.65.36,True,No,Delivered,1/9/2025,0.15,Africa
TRANS_777804,CUST_9896,1/3/2025,1/4/2025,533,PROD_0013,1,Bank Transfer,Desktop,Firefox,5.163.89.175,False,No,Delivered,1/23/2025,0.15,Europe
TRANS_205293,CUST_4372,1/19/2025,1/20/2025,277,PROD_0016,1,Mobile Payment,Desktop,Chrome,75.27.178.41,False,No,Pending,1/25/2025,0.15,Europe
TRANS_766195,CUST_9141,1/7/2025,1/8/2025,206,PROD_0012,3,Credit Card,Desktop,Safari,159.126.61.29,False,No,Pending,1/24/2025,0.15,Europe
TRANS_806140,CUST_1348,1/3/2025,1/4/2025,337,PROD_0007,1,PayPal,Mobile,Chrome,210.92.63.34,True,No,Delivered,1/22/2025,0.15,Africa
TRANS_485649,CUST_1421,12/31/2024,1/1/2025,671,PROD_0028,1,PayPal,Mobile,Firefox,129.219.185.215,False,No,Delivered,1/22/2025,0.15,Africa
TRANS_121781,CUST_3120,1/19/2025,1/20/2025,843,PROD_0013,1,PayPal,Mobile,Edge,73.50.239.77,False,No,Pending,1/26/2025,0.15,North America
TRANS_657233,CUST_1514,1/9/2025,1/10/2025,256,PROD_0037,1,PayPal,Tablet,Firefox,227.123.227.240,False,No,Cancelled,1/23/2025,0.15,North America
TRANS_913746,CUST_7789,1/4/2025,1/5/2025,823,PROD_0024,2,Mobile Payment,Mobile,Safari,144.130.52.46,True,No,Cancelled,1/20/2025,0.15,Europe
TRANS_456411,CUST_9861,1/17/2025,1/18/2025,798,PROD_0034,1,Mobile Payment,Mobile,Firefox,96.133.181.116,True,No,Cancelled,1/18/2025,0.15,Europe
TRANS_489270,CUST_4332,1/6/2025,1/7/2025,251,PROD_0019,3,Bank Transfer,Tablet,Firefox,157.160.76.104,False,No,Cancelled,1/24/2025,0.15,Europe
TRANS_891073,CUST_4061,1/2/2025,1/3/2025,663,PROD_0043,1,Bank Transfer,Tablet,Firefox,223.117.74.7,False,No,Pending,1/16/2025,0.15,North America
TRANS_540604,CUST_2584,1/13/2025,1/14/2025,769,PROD_0013,1,PayPal,Tablet,Edge,1.196.49.170,True,No,Pending,1/16/2025,0.15,Asia Pacific
TRANS_833397,CUST_1138,1/6/2025,1/7/2025,492,PROD_0041,1,Bank Transfer,Tablet,Safari,70.190.188.221,True,No,Cancelled,1/9/2025,0.15,Africa
TRANS_952503,CUST_6623,1/10/2025,1/11/2025,803,PROD_0025,1,Bank Transfer,Tablet,Edge,81.58.225.202,True,No,Cancelled,1/16/2025,0.15,Asia Pacific
TRANS_447852,CUST_3650,1/7/2025,1/8/2025,737,PROD_0020,2,Credit Card,Desktop,Firefox,89.247.214.159,False,No,Delivered,1/8/2025,0.15,Europe
TRANS_725329,CUST_7332,1/12/2025,1/13/2025,175,PROD_0031,1,Bank Transfer,Mobile,Chrome,93.125.215.176,True,No,Delivered,1/21/2025,0.15,Europe
TRANS_959765,CUST_3592,1/13/2025,1/14/2025,300,PROD_0027,5,Credit Card,Mobile,Firefox,97.51.153.16,True,No,Delivered,1/19/2025,0.15,North America
TRANS_930987,CUST_1584,1/17/2025,1/18/2025,713,PROD_0009,1,Bank Transfer,Mobile,Safari,138.26.57.134,False,No,Cancelled,1/25/2025,0.15,Africa
TRANS_156464,CUST_8211,1/6/2025,1/7/2025,648,PROD_0023,3,PayPal,Desktop,Chrome,130.90.20.166,False,No,Delivered,1/9/2025,0.15,North America
TRANS_306232,CUST_9080,1/4/2025,1/5/2025,178,PROD_0005,3,PayPal,Desktop,Firefox,89.127.109.103,False,No,Cancelled,1/25/2025,0.15,Europe
TRANS_907386,CUST_6852,1/10/2025,1/11/2025,322,PROD_0029,3,PayPal,Mobile,Edge,216.111.209.26,False,No,Cancelled,1/14/2025,0.15,Africa
TRANS_588077,CUST_7552,1/9/2025,1/10/2025,635,PROD_0036,1,PayPal,Tablet,Chrome,138.35.240.73,False,No,Pending,1/14/2025,0.15,North America
TRANS_226915,CUST_6737,1/7/2025,1/8/2025,925,PROD_0018,1,Credit Card,Desktop,Chrome,244.15.62.19,True,No,Cancelled,1/20/2025,0.15,Asia Pacific
TRANS_441492,CUST_2038,1/9/2025,1/10/2025,748,PROD_0001,2,PayPal,Tablet,Chrome,55.14.78.225,False,No,Delivered,1/21/2025,0.15,Asia Pacific
TRANS_709493,CUST_9071,1/19/2025,1/20/2025,495,PROD_0022,2,Mobile Payment,Desktop,Firefox,3.17.1.59,True,No,Delivered,1/21/2025,0.15,North America
TRANS_541382,CUST_6783,1/8/2025,1/9/2025,155,PROD_0022,3,Credit Card,Desktop,Edge,109.43.160.176,False,No,Pending,1/14/2025,0.15,North America
TRANS_400168,CUST_3480,1/11/2025,1/12/2025,308,PROD_0031,2,Credit Card,Desktop,Edge,28.211.199.32,False,No,Delivered,1/19/2025,0.15,Asia Pacific
TRANS_782545,CUST_8557,1/9/2025,1/10/2025,850,PROD_0048,1,Credit Card,Tablet,Safari,36.169.23.108,True,No,Cancelled,1/10/2025,0.15,North America
TRANS_221152,CUST_8801,1/7/2025,1/8/2025,129,PROD_0003,3,Credit Card,Desktop,Safari,74.45.202.64,True,No,Cancelled,1/12/2025,0.15,Asia Pacific
TRANS_247548,CUST_4645,1/18/2025,1/19/2025,640,PROD_0020,3,Credit Card,Tablet,Safari,128.73.57.61,True,No,Cancelled,1/21/2025,0.15,Asia Pacific
TRANS_729584,CUST_9911,1/19/2025,1/20/2025,331,PROD_0047,2,Mobile Payment,Mobile,Edge,212.165.197.53,True,No,Pending,1/25/2025,0.15,Asia Pacific
TRANS_300781,CUST_5016,1/7/2025,1/8/2025,892,PROD_0041,1,Bank Transfer,Tablet,Firefox,146.217.196.199,True,No,Cancelled,1/27/2025,0.15,Europe
TRANS_390009,CUST_3679,1/6/2025,1/7/2025,686,PROD_0032,1,Credit Card,Mobile,Firefox,217.213.240.134,False,No,Cancelled,1/21/2025,0.15,North America
TRANS_647422,CUST_3830,1/8/2025,1/9/2025,970,PROD_0001,3,PayPal,Mobile,Firefox,191.246.160.62,True,No,Delivered,1/14/2025,0.15,Europe
TRANS_158649,CUST_2940,1/4/2025,1/5/2025,766,PROD_0013,1,Mobile Payment,Desktop,Firefox,16.169.9.192,False,No,Pending,1/5/2025,0.15,Africa
TRANS_610287,CUST_6801,1/15/2025,1/16/2025,252,PROD_0014,1,PayPal,Desktop,Firefox,23.196.184.217,True,No,Pending,1/20/2025,0.15,Africa
TRANS_955169,CUST_9861,1/17/2025,1/18/2025,651,PROD_0034,2,PayPal,Mobile,Firefox,64.104.236.188,True,No,Pending,1/22/2025,0.15,Asia Pacific
TRANS_973144,CUST_6912,12/31/2024,1/1/2025,992,PROD_0025,1,PayPal,Desktop,Safari,161.5.52.182,False,No,Pending,1/19/2025,0.15,North America
TRANS_800779,CUST_4086,1/2/2025,1/3/2025,735,PROD_0036,1,Mobile Payment,Desktop,Edge,8.100.143.119,True,No,Pending,1/6/2025,0.15,Africa
TRANS_389063,CUST_8759,12/31/2024,1/1/2025,520,PROD_0003,2,Credit Card,Mobile,Safari,174.107.19.187,True,No,Pending,1/8/2025,0.15,Africa
TRANS_880964,CUST_7554,12/31/2024,1/1/2025,892,PROD_0040,1,Mobile Payment,Tablet,Chrome,92.21.251.83,True,No,Cancelled,1/23/2025,0.15,North America
TRANS_528325,CUST_5365,12/31/2024,1/1/2025,765,PROD_0001,2,PayPal,Mobile,Edge,192.83.186.135,True,No,Pending,1/23/2025,0.15,Asia Pacific
TRANS_895584,CUST_1387,1/9/2025,1/10/2025,435,PROD_0014,1,Credit Card,Tablet,Chrome,169.133.95.51,True,No,Cancelled,1/12/2025,0.15,Africa
TRANS_317377,CUST_5926,1/5/2025,1/6/2025,134,PROD_0013,1,Credit Card,Mobile,Edge,161.122.80.151,True,No,Cancelled,1/23/2025,0.15,Africa
TRANS_222033,CUST_9332,1/6/2025,1/7/2025,899,PROD_0035,3,Bank Transfer,Desktop,Chrome,253.13.77.122,False,No,Pending,1/13/2025,0.15,Europe
TRANS_405037,CUST_8526,1/9/2025,1/10/2025,312,PROD_0044,1,PayPal,Desktop,Chrome,191.18.204.192,False,No,Pending,1/22/2025,0.15,Africa
TRANS_272715,CUST_8388,1/2/2025,1/3/2025,117,PROD_0018,1,Bank Transfer,Desktop,Chrome,191.162.221.240,True,No,Pending,1/24/2025,0.15,Africa
TRANS_205007,CUST_3906,1/7/2025,1/8/2025,818,PROD_0015,1,Mobile Payment,Tablet,Edge,79.187.2.250,True,No,Pending,1/18/2025,0.15,Asia Pacific
TRANS_p001,CUST_101,1/9/2025,1/9/2025,532,PROD_0032,3,Credit Card,Mobile,Chrome,33.82.57.179,False,No,Delivered,2/13/2025,0.15,Oceania
TRANS_p002,CUST_102,1/24/2025,1/24/2025,349,PROD_0031,1,PayPal,Mobile,Chrome,32.165.185.147,True,Yes,Delivered,2/21/2025,0.15,Asia Pacific
TRANS_p003,CUST_103,1/9/2025,1/9/2025,495,PROD_0031,4,PayPal,Tablet,Edge,160.142.97.194,True,Yes,Delivered,1/31/2025,0.15,North America
TRANS_p004,CUST_104,1/10/2025,1/10/2025,306,PROD_0031,1,Credit Card,Mobile,Edge,115.71.248.15,True,Yes,Delivered,2/25/2025,0.15,Asia Pacific
TRANS_p005,CUST_105,1/9/2025,1/9/2025,420,PROD_0025,3,Credit Card,Tablet,Edge,154.169.247.90,True,Yes,Pending,2/15/2025,0.15,North America
TRANS_p006,CUST_106,1/6/2025,1/6/2025,344,PROD_0034,4,Bank Transfer,Desktop,Chrome,77.48.182.20,False,No,Pending,1/31/2025,0.15,Africa
TRANS_p007,CUST_107,1/7/2025,1/7/2025,356,PROD_0031,2,PayPal,Mobile,Edge,171.220.79.140,False,No,Pending,2/20/2025,0.15,South America
TRANS_p008,CUST_108,1/29/2025,1/29/2025,573,PROD_0025,2,Credit Card,Tablet,Edge,6.138.250.60,True,Yes,Pending,2/3/2025,0.15,Oceania
TRANS_p009,CUST_109,1/22/2025,1/22/2025,381,PROD_0034,1,Credit Card,Mobile,Chrome,206.213.22.86,False,No,Pending,1/30/2025,0.15,Africa
TRANS_p010,CUST_110,1/16/2025,1/16/2025,542,PROD_0031,5,Bank Transfer,Desktop,Chrome,37.57.216.106,True,Yes,Delivered,2/24/2025,0.15,Oceania
TRANS_p011,CUST_111,1/20/2025,1/20/2025,487,PROD_0023,4,Credit Card,Mobile,Safari,145.57.147.118,False,No,Pending,2/27/2025,0.15,Asia Pacific
TRANS_p012,CUST_112,1/4/2025,1/4/2025,337,PROD_0035,1,Credit Card,Mobile,Safari,3.239.180.254,False,No,Delivered,2/12/2025,0.15,Africa
TRANS_p013,CUST_113,1/18/2025,1/18/2025,304,PROD_0032,2,Mobile Payment,Mobile,Edge,155.168.113.55,False,No,Delivered,1/27/2025,0.15,Oceania
TRANS_p014,CUST_114,1/14/2025,1/15/2025,423,PROD_0023,4,Credit Card,Mobile,Edge,126.77.205.32,True,Yes,Delivered,1/23/2025,0.15,Africa
TRANS_p015,CUST_115,1/25/2025,1/25/2025,529,PROD_0035,3,PayPal,Mobile,Chrome,25.208.212.186,False,No,Delivered,2/11/2025,0.15,Asia Pacific
TRANS_p016,CUST_116,1/4/2025,1/4/2025,532,PROD_0025,5,Credit Card,Tablet,Chrome,186.93.139.130,True,Yes,Pending,1/24/2025,0.15,North America
TRANS_p017,CUST_117,1/15/2025,1/15/2025,398,PROD_0034,4,Bank Transfer,Tablet,Safari,94.60.145.206,True,Yes,Pending,2/23/2025,0.15,North America
TRANS_p018,CUST_118,1/30/2025,1/30/2025,457,PROD_0034,5,PayPal,Desktop,Chrome,25.185.124.222,False,No,Pending,2/23/2025,0.15,Oceania
TRANS_p019,CUST_119,1/8/2025,1/8/2025,548,PROD_0031,2,Mobile Payment,Desktop,Chrome,176.139.179.124,True,Yes,Delivered,2/9/2025,0.15,Asia Pacific
TRANS_p020,CUST_120,1/9/2025,1/9/2025,415,PROD_0031,5,PayPal,Tablet,Edge,211.162.210.10,True,Yes,Pending,1/17/2025,0.15,Asia Pacific
TRANS_p021,CUST_121,1/8/2025,1/8/2025,565,PROD_0035,5,PayPal,Mobile,Chrome,136.24.218.22,True,Yes,Pending,1/24/2025,0.15,Oceania
TRANS_p022,CUST_122,1/3/2025,1/3/2025,485,PROD_0032,5,Mobile Payment,Tablet,Edge,162.182.48.226,True,Yes,Pending,2/3/2025,0.15,Oceania
TRANS_p023,CUST_123,1/10/2025,1/11/2025,524,PROD_0025,2,Mobile Payment,Mobile,Chrome,145.54.236.221,True,Yes,Pending,2/6/2025,0.15,Oceania
TRANS_p024,CUST_124,1/16/2025,1/16/2025,383,PROD_0023,3,Bank Transfer,Desktop,Chrome,143.226.210.39,True,Yes,Pending,1/17/2025,0.15,South America
TRANS_p025,CUST_125,1/3/2025,1/3/2025,383,PROD_0035,3,PayPal,Mobile,Safari,120.177.136.245,True,Yes,Pending,1/6/2025,0.15,Africa
TRANS_p026,CUST_126,1/6/2025,1/6/2025,413,PROD_0034,3,Mobile Payment,Desktop,Edge,90.248.72.33,False,No,Delivered,1/31/2025,0.15,Asia Pacific
TRANS_p027,CUST_127,1/23/2025,1/23/2025,333,PROD_0037,3,Mobile Payment,Mobile,Chrome,209.106.90.30,False,No,Delivered,2/13/2025,0.15,North America
TRANS_p028,CUST_128,1/21/2025,1/21/2025,382,PROD_0020,1,PayPal,Tablet,Safari,155.192.98.96,True,Yes,Pending,2/25/2025,0.15,Asia Pacific
TRANS_p029,CUST_129,1/13/2025,1/13/2025,584,PROD_0035,5,Bank Transfer,Desktop,Safari,216.129.154.216,False,No,Delivered,1/19/2025,0.15,Oceania
TRANS_p030,CUST_130,1/13/2025,1/13/2025,526,PROD_0034,5,Credit Card,Mobile,Safari,42.203.221.196,True,Yes,Pending,2/14/2025,0.15,Oceania
TRANS_p031,CUST_131,1/6/2025,1/6/2025,545,PROD_0031,1,Mobile Payment,Tablet,Safari,205.188.133.197,False,No,Pending,1/31/2025,0.15,Africa
TRANS_p032,CUST_132,1/14/2025,1/14/2025,580,PROD_0031,5,PayPal,Desktop,Edge,157.131.7.207,False,No,Pending,2/15/2025,0.15,Africa
TRANS_p033,CUST_133,1/21/2025,1/21/2025,412,PROD_0035,4,Bank Transfer,Desktop,Edge,9.219.181.86,False,No,Delivered,2/1/2025,0.15,Africa
TRANS_p034,CUST_134,1/2/2025,1/2/2025,502,PROD_0032,3,PayPal,Mobile,Chrome,198.218.239.15,True,Yes,Delivered,2/22/2025,0.15,Asia Pacific
TRANS_p035,CUST_135,1/8/2025,1/8/2025,499,PROD_0035,1,Credit Card,Desktop,Edge,59.92.141.119,True,Yes,Pending,1/20/2025,0.15,Africa
TRANS_p036,CUST_136,1/10/2025,1/10/2025,391,PROD_0031,5,PayPal,Tablet,Edge,42.144.49.136,False,No,Delivered,1/28/2025,0.15,Oceania
TRANS_p037,CUST_137,1/7/2025,1/7/2025,404,PROD_0031,2,Credit Card,Desktop,Chrome,95.174.138.254,True,Yes,Pending,1/31/2025,0.15,Africa
TRANS_p038,CUST_138,1/20/2025,1/20/2025,471,PROD_0023,5,Bank Transfer,Desktop,Chrome,214.22.56.254,False,No,Delivered,1/24/2025,0.15,Africa
TRANS_p039,CUST_139,1/4/2025,1/4/2025,341,PROD_0020,2,PayPal,Tablet,Edge,44.44.118.54,True,Yes,Pending,1/24/2025,0.15,Oceania
TRANS_p040,CUST_140,1/20/2025,1/20/2025,304,PROD_0034,2,Bank Transfer,Tablet,Edge,190.148.46.195,True,Yes,Delivered,2/17/2025,0.15,South America
TRANS_p041,CUST_141,1/9/2025,1/9/2025,549,PROD_0020,2,Mobile Payment,Desktop,Safari,23.11.254.11,True,Yes,Delivered,2/7/2025,0.15,North America
TRANS_p042,CUST_142,1/3/2025,1/3/2025,574,PROD_0031,2,Mobile Payment,Tablet,Chrome,28.203.209.50,True,Yes,Delivered,2/11/2025,0.15,South America
TRANS_p043,CUST_143,1/7/2025,1/7/2025,384,PROD_0039,1,Credit Card,Desktop,Safari,7.186.253.177,False,No,Pending,1/8/2025,0.15,Oceania
TRANS_p044,CUST_144,1/14/2025,1/14/2025,595,PROD_0035,4,Bank Transfer,Tablet,Chrome,28.220.75.215,False,No,Pending,2/17/2025,0.15,North America
TRANS_p045,CUST_145,1/28/2025,1/28/2025,565,PROD_0039,2,Credit Card,Desktop,Safari,144.172.0.245,False,No,Pending,2/16/2025,0.15,North America
TRANS_p046,CUST_146,1/17/2025,1/17/2025,459,PROD_0025,4,Mobile Payment,Desktop,Chrome,204.203.214.22,True,Yes,Pending,1/28/2025,0.15,Oceania
TRANS_p047,CUST_147,1/2/2025,1/2/2025,455,PROD_0025,1,Mobile Payment,Desktop,Chrome,49.192.0.116,True,Yes,Pending,1/14/2025,0.15,Oceania
TRANS_p048,CUST_148,1/22/2025,1/22/2025,343,PROD_0034,5,Mobile Payment,Desktop,Edge,27.119.181.185,True,Yes,Pending,2/5/2025,0.15,North America
TRANS_p049,CUST_149,1/2/2025,1/2/2025,383,PROD_0025,3,Mobile Payment,Tablet,Edge,139.175.124.218,True,Yes,Pending,1/9/2025,0.15,Africa
TRANS_p050,CUST_150,1/7/2025,1/7/2025,331,PROD_0035,2,PayPal,Mobile,Chrome,199.113.80.207,False,No,Delivered,2/13/2025,0.15,Oceania
TRANS_p051,CUST_151,1/16/2025,1/16/2025,361,PROD_0023,1,PayPal,Tablet,Chrome,113.15.31.184,False,No,Pending,2/26/2025,0.15,Asia Pacific
TRANS_p052,CUST_152,1/23/2025,1/23/2025,362,PROD_0031,1,Mobile Payment,Desktop,Edge,214.205.117.78,True,Yes,Delivered,1/25/2025,0.15,South America
TRANS_p053,CUST_153,1/15/2025,1/15/2025,526,PROD_0031,3,Mobile Payment,Tablet,Safari,130.211.231.208,False,No,Pending,1/25/2025,0.15,South America
TRANS_p054,CUST_154,1/5/2025,1/5/2025,570,PROD_0035,4,Bank Transfer,Tablet,Chrome,5.203.103.15,False,No,Pending,2/6/2025,0.15,North America
TRANS_p055,CUST_155,1/6/2025,1/6/2025,485,PROD_0023,1,PayPal,Tablet,Safari,81.193.43.212,True,Yes,Delivered,1/16/2025,0.15,Oceania
TRANS_p056,CUST_156,1/15/2025,1/15/2025,483,PROD_0031,1,Credit Card,Mobile,Edge,186.99.30.46,False,No,Pending,1/19/2025,0.15,Asia Pacific
TRANS_p057,CUST_157,1/2/2025,1/2/2025,424,PROD_0031,3,Credit Card,Tablet,Chrome,50.206.170.37,True,Yes,Delivered,1/28/2025,0.15,Oceania
TRANS_p058,CUST_158,1/3/2025,1/3/2025,381,PROD_0031,1,PayPal,Desktop,Chrome,128.71.45.195,True,Yes,Delivered,2/9/2025,0.15,Asia Pacific
TRANS_p059,CUST_159,1/7/2025,1/7/2025,449,PROD_0020,3,Credit Card,Tablet,Safari,138.254.114.217,False,No,Pending,2/17/2025,0.15,North America
TRANS_p060,CUST_160,1/24/2025,1/24/2025,430,PROD_0031,5,Credit Card,Mobile,Safari,54.87.9.182,False,No,Pending,2/15/2025,0.15,North America
TRANS_p061,CUST_161,1/3/2025,1/3/2025,418,PROD_0039,1,Bank Transfer,Tablet,Edge,56.221.188.48,True,Yes,Pending,2/24/2025,0.15,North America
TRANS_p062,CUST_162,1/11/2025,1/11/2025,582,PROD_0025,3,Credit Card,Tablet,Safari,113.195.199.218,False,No,Pending,2/17/2025,0.15,Asia Pacific
TRANS_p063,CUST_163,1/3/2025,1/3/2025,436,PROD_0034,4,Credit Card,Mobile,Edge,4.171.171.176,True,Yes,Delivered,1/10/2025,0.15,Africa
TRANS_p064,CUST_164,1/17/2025,1/17/2025,471,PROD_0020,4,Bank Transfer,Desktop,Safari,61.103.124.221,True,Yes,Pending,2/9/2025,0.15,South America
TRANS_p065,CUST_165,1/18/2025,1/18/2025,414,PROD_0023,4,Credit Card,Tablet,Chrome,64.180.195.192,True,Yes,Pending,2/11/2025,0.15,Oceania
